Grant.Application.ID,Grant.Status
1663,0.872777331
1664,0.878592615
1665,0.601147636
1666,0.200360813
1667,0.214523099
1668,0.391939648
1669,0.38319729
1670,0.806830732
1671,0.77159641
1672,0.88315848
1673,0.189403083
1674,0.237425468
1675,0.820915831
1676,0.1208912
1677,0.873586738
1678,0.287884567
1679,0.698116829
1680,0.343107374
1681,0.253635733
1682,0.421377565
1683,0.369462377
1684,0.759624909
1685,0.805620738
1686,0.006959772
1687,0.764345911
1688,0.323581323
1689,0.324982381
1690,0.90134542
1691,0.896803164
1692,0.526667554
1693,0.710385219
1694,0.001019259
1695,0.142181593
1696,0.556786839
1697,0.975936611
1698,0.579105362
1699,0.047370678
1700,0.57459026
1701,0.808697977
1702,0.81261731
1703,0.094287381
1704,0.42247048
1705,0.747017992
1706,0.948527371
1707,0.852909362
1708,0.054407954
1709,0.267441
1710,0.736847581
1711,0.663985441
1712,0.146561758
1713,0.71861777
1714,0.376216926
1715,0.572062432
1716,0.380374323
1717,0.356845098
1718,0.072064456
1719,0.074228956
1720,0.658654427
1721,0.915010234
1722,0.944258771
1723,0.929179695
1724,0.774759145
1725,0.152793859
1726,0.197480207
1727,0.094196452
1728,0.044206581
1729,0.69856598
1730,0.168141887
1731,0.415302975
1732,0.718658811
1733,0.66686173
1734,0.685513495
1735,0.230626803
1736,0.120811068
1737,0.703481508
1738,0.294813673
1739,0.369495205
1740,0.023843003
1741,0.453267144
1742,0.514475042
1743,0.741780788
1744,0.023142624
1745,0.035745863
1746,0.369662597
1747,0.885051502
1748,0.57608493
1749,0.717513399
1750,0.398472875
1751,0.341334765
1752,0.335942247
1753,0.29194573
1754,0.037332997
1755,0.058194097
1756,0.167330713
1757,0.235145479
1758,0.330639435
1759,0.792939855
1760,0.022174722
1761,0.435712025
1762,0.124095774
1763,0.192792368
1764,0.092258891
1765,0.482385169
1766,0.862501085
1767,0.490083854
1768,0.464196661
1769,0.836889237
1770,0.048076611
1771,0.653665188
1772,0.812923597
1773,0.675762082
1774,0.139603645
1775,0.437078028
1776,0.37566594
1777,0.305582594
1778,0.661908135
1779,0.363497467
1780,0.023437593
1781,0.546111174
1782,0.181254124
1783,0.729485427
1784,0.310753798
1785,0.018965355
1786,0.689630548
1787,0.854033127
1788,0.311026634
1789,0.463701144
1790,0.982963053
1791,0.392381716
1792,0.2092034
1793,0.132456425
1794,0.623155781
1795,0.864823462
1796,0.694517492
1797,0.912889829
1798,0.468192092
1799,0.656169465
1800,0.600656365
1801,0.920307313
1802,0.422446467
1803,0.695127845
1804,0.335092069
1805,0.053255051
1806,0.294445017
1807,0.25641494
1808,0.647778188
1809,0.023946603
1810,0.823490163
1811,0.000543756
1812,0.590191383
1813,0.793383364
1814,0.275507054
1815,0.979701908
1816,0.039850981
1817,0.231180366
1818,0.066976289
1819,0.768242948
1820,0.741597061
1821,0.834012467
1822,0.36311995
1823,0.358247907
1824,0.916706294
1825,0.99083976
1826,0.947429563
1827,0.915636925
1828,0.386680988
1829,0.856296134
1830,0.562730935
1831,0.187646554
1832,0.538064725
1833,0.616364665
1834,0.428553662
1835,0.193770606
1836,0.723729292
1837,0.459530285
1838,0.269657544
1839,0.207012184
1840,0.530250844
1841,0.314065013
1842,0.041363443
1843,0.344945339
1844,0.218581374
1845,0.454608054
1846,0.77218299
1847,0.121509458
1848,0.629101774
1849,0.919229028
1850,0.841091437
1851,0.697328339
1852,0.795540129
1853,0.279891104
1854,0.376897934
1855,0.199173013
1856,0.491147269
1857,0.695310926
1858,0.217715065
1859,0.452230779
1860,0.037452339
1861,0.516322408
1862,0.834496388
1863,0.89518289
1864,0.12344305
1865,0.111368379
1866,0.124243676
1867,0.645203272
1868,0.486250222
1869,0.948342526
1870,0.282328016
1871,0.828401271
1872,0.788313408
1873,0.62434409
1874,0.0635667
1875,0.951924782
1876,0.999047013
1877,0.654500839
1878,0.135276231
1879,0.134619582
1880,0.728548716
1881,0.382391738
1882,0.499459267
1883,0.540078966
1884,0.712161447
1885,0.076473158
1886,0.241666627
1887,0.783805572
1888,0.234318442
1889,0.583399078
1890,0.36813791
1891,0.33098802
1892,0.371096749
1893,0.20990397
1894,0.667194005
1895,0.991772995
1896,0.589674756
1897,0.003969755
1898,0.5176092
1899,0.023207474
1900,0.792143815
1901,0.731629129
1902,0.955794447
1903,0.722641774
1904,0.416180608
1905,0.839021061
1906,0.172914314
1907,0.098128883
1908,0.332264953
1909,0.533591613
1910,0.515463525
1911,0.612788679
1912,0.889018766
1913,0.050484579
1914,0.850833583
1915,0.062586281
1916,0.884624594
1917,0.762053479
1918,0.943337832
1919,0.631618647
1920,0.325379635
1921,0.232826952
1922,0.863991793
1923,0.723996793
1924,0.286251494
1925,0.739620569
1926,0.551494427
1927,0.23623529
1928,0.830091694
1929,0.150400696
1930,0.233550544
1931,0.305404197
1932,0.520228814
1933,0.920415748
1934,0.488927638
1935,0.238449942
1936,0.658689531
1937,0.912244662
1938,0.131857201
1939,0.279277013
1940,0.317257941
1941,0.968893937
1942,0.881193665
1943,0.041224811
1944,0.143736128
1945,0.799838222
1946,0.317667236
1947,0.708400336
1948,0.260386089
1949,0.170361045
1950,0.635290813
1951,0.064307673
1952,0.895284535
1953,0.435764809
1954,0.696944896
1955,0.520217824
1956,0.543140656
1957,0.914058882
1958,0.280604393
1959,0.878723332
1960,0.125147351
1961,0.080629614
1962,0.367024296
1963,0.901604352
1964,0.094146716
1965,0.770904838
1966,0.492382446
1967,0.143367011
1968,0.963805742
1969,0.826783281
1970,0.504638718
1971,0.323910777
1972,0.929764406
1973,0.920705953
1974,0.75566192
1975,0.666228126
1976,0.988147308
1977,0.209579772
1978,0.482745004
1979,0.485175805
1980,0.639643465
1981,0.940002141
1982,0.943820637
1983,0.489933025
1984,0.912060151
1985,0.111747418
1986,0.932078952
1987,0.421711456
1988,0.388896227
1989,0.960205594
1990,0.543592215
1991,0.981422621
1992,0.989485567
1993,0.024795226
1994,0.775075509
1995,0.997234915
1996,0.09201962
1997,0.771816338
1998,0.939158248
1999,0.321883068
2000,0.766060982
2001,0.339846835
2002,0.596339914
2003,0.97429989
2004,0.21290269
2005,0.704549813
2006,0.727252807
2007,0.469698599
2008,0.098021234
2009,0.356933545
2010,0.822039322
2011,0.16830959
2012,0.597012073
2013,0.980264298
2014,0.808301273
2015,0.538221784
2016,0.227410316
2017,0.387155797
2018,0.045380663
2019,0.367192598
2020,0.344025017
2021,0.046322578
2022,0.41086176
2023,0.50884282
2024,0.64811534
2025,0.026411165
2026,0.413088969
2027,0.900182444
2028,0.974030842
2029,0.405425552
2030,0.169499507
2031,0.903304321
2032,0.539769398
2033,0.527096923
2034,0.405393161
2035,0.078584967
2036,0.020663725
2037,0.977866111
2038,0.18800828
2039,0.595259731
2040,0.910328192
2041,0.985337934
2042,0.02591285
2043,0.01192698
2044,0.28837641
2045,0.463554758
2046,0.264705927
2047,0.041418249
2048,0.149254154
2049,0.551463323
2050,0.398226196
2051,0.436605
2052,0.891009609
2053,0.254264347
2054,0.647735523
2055,0.092339803
2056,0.001768786
2057,0.732676282
2058,0.614141004
2059,0.49569566
2060,0.524908425
2061,0.348952416
2062,0.159504923
2063,0.377657892
2064,0.069164313
2065,0.158772712
2066,0.639741112
2067,0.028135106
2068,0.612992873
2069,0.420793005
2070,0.842475874
2071,0.165806599
2072,0.559072195
2073,0.966098547
2074,0.222228684
2075,0.236317456
2076,0.704628953
2077,0.517537762
2078,0.210135159
2079,0.935007522
2080,0.05568809
2081,0.42138189
2082,0.143712064
2083,0.933653062
2084,0.695492184
2085,0.421707694
2086,0.480618641
2087,0.550947389
2088,0.072723531
2089,0.307102794
2090,0.170278944
2091,0.593507447
2092,0.458369299
2093,0.655061535
2094,0.993615041
2095,0.727582583
2096,0.056030912
2097,0.979682367
2098,0.089910999
2099,0.820567844
2100,0.510628688
2101,0.472852273
2102,0.722080914
2103,0.621743154
2104,0.125587752
2105,0.897578129
2106,0.123617872
2107,0.687561637
2108,0.017497876
2109,0.193976258
2110,0.816653081
2111,0.321414185
2112,0.090057401
2113,0.884928428
2114,0.569225849
2115,0.696874051
2116,0.819226387
2117,0.524388601
2118,0.797291197
2119,0.187525932
2120,0.63198501
2121,0.545594979
2122,0.344761158
2123,0.986436678
2124,0.395159736
2125,0.658082019
2126,0.82550718
2127,0.304925995
2128,0.169456983
2129,0.930418167
2130,0.737521059
2131,0.051286833
2132,0.562887031
2133,0.413432806
2134,0.025414835
2135,0.538935088
2136,0.071329792
2137,0.046765897
2138,0.526854425
2139,0.035842666
2140,0.52921166
2141,0.484611994
2142,0.85154564
2143,0.798032005
2144,0.468913347
2145,0.089101624
2146,0.972014809
2147,0.496016361
2148,0.303114061
2149,0.202385746
2150,0.493471788
2151,0.248959069
2152,0.706961389
2153,0.635577374
2154,0.426587557
2155,0.506809203
2156,0.227344915
2157,0.078804785
2158,0.092664181
2159,0.001327516
2160,0.704093705
2161,0.91254409
2162,0.317025225
2163,0.593197629
2164,0.827423072
2165,0.947810612
2166,0.519311496
2167,0.193527546
2168,0.997317488
2169,0.397024926
2170,0.039593499
2171,0.940823952
2172,0.561352472
2173,0.326441991
2174,0.3501524
2175,0.514519711
2176,0.804023238
